0,1,2,3,4,5,6,7,8,9,mejores_aptitudes
-0.03282650878773055,0.1651415204396651,-0.041351739143979716,1.0167787028915103,0.02466672305634332,1.0528738665926878,-0.9242212509683418,-0.006968840914937116,-0.9801816487419454,-0.9169479899388674,13.54602049201273
0.9265782243321934,-0.06145121459868962,0.12621659212131406,-0.0533611822103863,0.016326368435788448,-0.07151897554092276,1.0718969839268417,0.0618850856655576,0.04277065818952773,0.038250250942338776,10.805407496861065
-0.9943512554726478,0.0003092465442617459,0.02691582489046704,-0.9831182352866743,-0.047833951491845134,-0.08641538162159965,-0.0309488091534799,-0.10245393560986822,-0.03240375970908524,-0.924086898022727,8.436372858872062
0.023787254601296673,-1.000321806853199,-0.9581610329607126,0.036870602508422765,0.04848821796877156,0.04204410668207065,0.005551227318938409,-0.055321800656735524,0.09662973905680729,-0.04109724159578748,6.191364627210902
0.06905672140186568,0.005466607943776569,-0.9066203517263042,-0.06106091489682342,-0.06572366942861499,-0.963316679149854,-1.0062775473568928,-0.08729153940995023,0.043011647718568136,-1.1277338010066016,13.38254846611909
-0.8767387345364248,0.06794364856275367,0.08654044941982872,-0.030472332466309954,-0.04123266875292221,0.075932012800082,-0.013472143409331852,-0.10128478530171195,-0.09881494711713576,-0.007874801223021699,11.506267868511998
-0.03453073954426123,0.04890095326011303,0.9463722108970343,0.1650135053028951,0.012489735316591775,-0.0012817459336899976,-0.06186303705172522,0.1482037609097778,-0.0011987559335575881,-0.0123614595513401,11.96666730334141
-0.09678206162103553,-0.033598330492130735,0.034143457602664434,0.9584581701062284,0.006238274330873313,0.9699182300379064,1.0660433744354345,1.065820314936366,0.05382245175507026,0.03879322383408587,9.469984829360513
-0.03691708247672457,-0.0062424801162117745,-1.113618062887733,1.88798086353408,0.04015030948100261,0.05988158733470188,-1.0279148262888143,1.0064551428446455,-1.0351554045390745,-0.08329260221267393,15.811972414907189
0.07609219458448307,-1.0118342100544118,-0.05487245817572463,-0.0660511504844383,-0.021164920559200828,0.08339693238619555,0.053834246153559556,-0.1445355526316655,-0.0624294489248531,-0.013260017226985527,10.29729653060025
-0.9530436141809915,0.12683573497738543,-0.0005524466028611896,-0.047601719598575926,-0.9767469825578453,0.06959182316107643,0.10060560450704037,1.0426620497039494,-0.9273599717774135,1.1045386155876502,15.390910843932375
0.9997008122556658,0.05145497811494491,0.04351533249419279,0.06783064765552924,-0.10825465236780277,0.03922414236982632,0.009165194754197248,-0.03903723133618017,0.07874827264807896,-0.13532309413280202,10.276921512310182
0.004051429160560643,-0.9944207297052023,0.01725584000170917,0.9421508384314464,-0.11005617428071224,-0.09531489948107515,0.16193577724978342,-0.013348520006445652,1.093291688187791,0.0037408176855975583,14.330696584749063
1.0891816255484663,-0.03094017786058371,0.022408123615784696,0.012105091756329511,-0.15616464470298058,0.9635996239424972,1.0971840715454628,-0.9925421274530022,0.949780230706683,1.0207368233514402,15.216081340264665
0.023908771341653104,0.8800688321416392,0.06707121974479963,-0.003094971911253172,-0.03792453589292166,-1.1429617131448224,-0.048558179554917244,-0.9650611796039362,0.10328407776414225,-0.07601210604014969,14.640771711330643
-0.022045415663901502,1.9276787654655076,0.009341818148629472,0.05551290407725651,0.06612215330162678,-0.006926502334886314,0.02880824781631658,-0.9855845975069668,1.0732556010816263,0.05371210804746576,10.250252994365923
-0.9407471239887983,-0.06726718527886413,-0.8746344308405989,-1.0788016145173602,0.013048735353212215,1.0069860271151336,1.1032755379572712,-0.011446378728701093,-0.9993295174773839,-0.04279261135203013,14.222434426404519
1.0618356315331214,0.1669530329423346,0.13091826903643206,0.9911647524309322,1.0048188617156013,0.05733616194771983,0.04561514949454987,0.02687382394794624,-0.9413980229216211,0.037797275895228875,15.178915316029162
-0.9255869542004309,-0.014885538706677304,0.055289356199888715,1.0401039745273337,-0.19236928072629175,0.034591120708713646,-0.050761204826186,0.021291479837218102,1.027408325714912,-0.14815722778633095,16.55396977456789
0.8512019932946913,-0.0036122465090959593,-0.09862957450091947,-0.10241929647620092,0.03980618190589816,0.9276012073608572,-0.06441423993019439,-0.05974199672237913,-1.0235002064297252,0.04236449425445389,13.880540353628547
-0.0060999590903574735,-1.0108851246231763,-0.0005705182971385316,0.07240880066854005,1.0802802674233174,-0.029176413329710965,1.0227556058521559,-0.14105408482896264,0.0852986542250511,-0.8941577224588487,13.840843512280642
0.0647953416606876,0.06798634848703057,-0.022873616180494397,-1.020102212423473,-0.987474076180793,-1.0131470755810306,1.0034503352963249,0.09125596159383056,0.11234259734584415,1.0340598384926047,11.33167143467567
1.1495686441867567,1.0083840033311235,-0.07416568892253234,-0.07221433891146209,-0.04540160623958167,1.0006413523082822,-0.961203042297015,-0.024648119351392467,-0.9809351605175031,-0.011614332862658342,12.349327686884394
0.02256601460124287,0.029236799736179514,0.05391710894360334,0.006504426952667574,0.026845859339689193,-0.022613354888445916,0.03521226768039844,-0.015029397587197312,-0.08253221834553182,1.018443116937444,3.809118719614105
0.022819925752697104,0.9427608320718346,-0.9095366769158872,-0.02557670652783347,1.1079334682237918,-0.04974493620901961,1.145702359105244,0.9819452428993397,0.03666528509637052,0.02426115765079118,14.717139711197675
0.13696635254004635,0.0163571922452133,0.9955180579336959,0.054195397356253935,0.037038223240026646,-0.9846969405362985,-0.11810625416888937,-0.004749542753924814,-0.03182821479295069,-0.03929523491729897,9.563670054672329
1.0233711395912297,-1.0063484792960675,0.8427877963608548,1.0431425347232612,0.14061920928423755,-0.013296230425616238,0.01813600839108087,1.0156114600884478,-0.11497383034252871,0.9759510593302901,17.266645665570692
-0.014545460462297165,-0.002659967853241657,-0.011084462492199784,0.09197659423734433,-0.9736439488728451,0.08549197723762107,-0.027704940149172658,-0.06758480129511346,0.12649818614491629,0.08578948259782398,9.682271727593019
0.06451717986329086,-0.8713594396313744,0.11399160642013756,0.10546831632672139,-0.03002924086200617,-0.022290659056451945,-0.0015983801068065184,-0.05371239188704764,-0.08905875648217697,0.9453414337805607,13.11917341723752
-0.08516460416570643,-0.09576145687259696,0.11349103157674484,-0.07123745103963958,0.026581815161070943,0.03333237011638666,-0.05720025361083955,-0.04669933380530611,-0.009156424616300354,1.0529759659080007,9.715557360892632
